artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,14:14:16,https://www.ptt.cc/bbs/Gossiping/M.1620051258.A.2C5.html,YU0121,Gossiping,36,21,1,"看照片
感覺不像一般家庭裡的蟑螂 德國蟑螂那種
而且要蒐集千隻以上的蟑螂 也是有難度
這種應該是杜比亞蟑螂或者櫻桃蟑螂
都是人工繁殖的 所以很乾淨 都餵水果或者穀物之類的
這類蟑螂多半是拿來給爬蟲類食用的

像櫻桃蟑螂的特性
就是不會爬牆 不過一樣也是很會跑
因此要給爬蟲餵食 通常會先拿去冰箱冰降低櫻桃蟑螂的活動力
這樣爬蟲在獵食時會比較順利

杜比亞的話
營養成分就比較高 缺點就是殼太硬
吃太多的話 爬蟲消化可能會不好

下次要再丟的話
先通知一下爬友
他們應該很樂意去善後
其實曾經想過用鄉下的房子來繁殖蟑螂販售
現在養爬蟲的人一堆 每一時期流行的爬蟲都不同 但餌料市場永遠都有需求
再者蟑螂又好養繁殖速度又快也不臭 之前就有新聞報導 有位年輕人養蟑螂養到發財
櫻桃蟑螂成體蠻小隻的 而且叫櫻桃蟑螂就是他顏色是粉粉的 其實蠻可愛的
但馬達加斯加蟑螂就有點噁了...
爬蟲店有在賣一杯的 沒數過數量 櫻桃蟑螂通常有40~50隻幼體 大概100元吧
杜比亞就比較貴 一杯大概20隻以內
而且之前爬蟲冬眠不太吃 結果我的蟑螂繁殖速度比消耗的速度還快
怎麼餵都餵不完
養爬蟲那段期間其實有想過 人類未來糧食危機的話
這些蟑螂或許就是你我之後的主食之一 畢竟繁殖速度真的很快"
[問卦]朝店家丟蟑螂犯什麼法?,2021/05/03,14:19:47,https://www.ptt.cc/bbs/Gossiping/M.1620051591.A.618.html,leptoneta,Gossiping,44,21,4,"如題

帶一大堆蟑螂往店家潑灑

請問有犯什麼法?

公然侮辱? 動保法? 傳染病防治法?

為什麼要大動作抓人?

有沒有八卦?
"
[問卦]砸電腦灑蟑螂發生在美國會怎樣？,2021/05/03,14:23:05,https://www.ptt.cc/bbs/Gossiping/M.1620051789.A.7B3.html,asdfgh0920,Gossiping,6,4,0,"奇怪台灣警察怎麼毫無威嚴

任由黑道到警局砸電腦

現在還在聚會被灑蟑螂

如果這些事發生在美國會怎樣呀？

-
Sent from JPTT on my Samsung SM-G975F.
"
[問卦]在北韓如果潑蟑螂下場會怎樣?,2021/05/03,14:23:30,https://www.ptt.cc/bbs/Gossiping/M.1620051812.A.CF1.html,vestal,Gossiping,17,6,1,"北韓一向以各種獵奇的懲罰方法著名

如果今天潑蟑螂這種挑戰公權力的事件發生在北韓

那兩個年輕人敢衝敢當的行為 會受到怎樣的懲罰呢?



"
[問卦]冷知識德國蟑螂,2021/05/03,14:42:25,https://www.ptt.cc/bbs/Gossiping/M.1620052947.A.AE5.html,viabu,Gossiping,5,3,0,"雖然剛剛鴿子長不是被德國蟑螂襲擊

還是要提一下

其實

德國是沒有蟑螂的

如果在德國想看蟑螂

那你各位可能要去動物園的昆蟲館才能看到

一般生活週遭

如果在德國能看到蟑螂

那是相當困難的

另外

德國蟑螂並不是德國種

是來自非洲

黑道為什麼不用網軍蟑螂攻擊鴿子呢？

有沒有網軍蟑螂比德國蟑螂還多的八卦？
"
[問卦]為什麼現在都是小蟑螂大的跑到哪裡了?,2021/05/03,14:43:16,https://www.ptt.cc/bbs/Gossiping/M.1620052998.A.43D.html,AisinGioro,Gossiping,12,4,0,"我記得我小時候都是大蟑螂啊（大概25-30年前）
就是那種動作慢還會飛的

但現在都是那種超小一隻  然後動作超級快  一長出來就是一大堆蔓延

昨天在廚房放黏蟑屋  才一天就黏到快一百隻

現在這種小蟑螂真的很麻煩  動作超快的
"
[問卦]在餐廳灑蟑螂犯甚麼法？,2021/05/03,14:51:01,https://www.ptt.cc/bbs/Gossiping/M.1620053463.A.0B0.html,cwmd86124,Gossiping,9,4,1,"那個在餐廳灑蟑螂的

請問是犯哪一條法律

有人知道嗎？

肯定不是毀損/妨礙公務

妨礙名譽也不是


如果原本打算是買蟑螂回家餵食寵物蜥蜴

結果在餐廳吃飯時不小心袋子打翻之類的

這樣沒犯意的話

又該起訴哪一條

有人知道嗎

謝謝
"
Re:[新聞]快訊／陳嘉昌傳遭潑上千隻蟑螂！警方追到,2021/05/03,14:53:36,https://www.ptt.cc/bbs/Gossiping/M.1620053618.A.9B2.html,nobody0303,Gossiping,13,6,1,"都沒人發現嗎
這件事情最可怕的是
有人竟然敢把上千隻蟑螂帶在身上
如果家裡有一隻蟑螂
叫你把他抓起來
拿去丟人
光是抓起來放到自己身旁
那段恐懼感
就夠你產生心理陰影了
沒想到竟然有人身上帶著一千隻
還能不急不徐拿去現場完成任務
這種人才到底是怎麼找到的阿

真是豈有此理！
"
[問卦]如果把蟑螂漆成綠色的警察會怎樣,2021/05/03,15:00:28,https://www.ptt.cc/bbs/Gossiping/M.1620054030.A.21A.html,cwmd86124,Gossiping,3,3,0,"先把蟑螂漆成綠色的

然後丟到警察餐會

蟑螂身上在放縮小的黨證


警察看到那麼多黨政跟綠色價值

會怎樣

握手嗎？

還是沒畫面
"
[問卦]誤放蟑螂在公共場所犯啥罪？,2021/05/03,15:02:24,https://www.ptt.cc/bbs/Gossiping/M.1620054146.A.DC2.html,smileboy2016,Gossiping,14,7,0,"準備養蜥蜴

先買整袋稱斤的蟑螂

結果...

高鐵上不小心打翻

捷運上不小心打翻

台鐵上不小心打翻

各種公共場所或餐廳不小心打翻

何罪之有？




-
Sent from JPTT on my iPhone
"
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,15:06:41,https://www.ptt.cc/bbs/Gossiping/M.1620054403.A.B21.html,FreedomSD,Gossiping,36,5,11,"沒辦法，這是一體兩面的，
你要治安好警察權就要大，
看看現在警察為什麼都被人家看衰小，
就是因為執政黨嘴巴上說支持警察，實際上為了選票第一個拿公務員開刀，
鄉民&蟑螂各個好棒棒，
實質上被砍退休俸，精神上飽受米蟲罵名摧殘，
塑造對立的太嚴重，這就是_ _ _最厲害的地方，這是第一點。
第二，有心的人自己有空去警專版看，那邊每個都是小警察，誰無家庭誰無妻小父母，佛系警察早就成為了共識，該做什麼就做什麼，但沒事不要自找麻煩，每個月薪水還不是自動進去，出事了只能自己擔。衡諸世界，台灣警察權看似是最薄弱的，有事找警察，沒事幹警察已成了台灣社會目前的主要氛圍。
雖然說，警察權擴大容易造成人權受侵犯的問題，但過多限制的結果早就現在被人看衰小的，你要跟黑道宣戰，請問怎麼宣怎麼戰？
不就那幾招，擴大臨檢、增加巡邏、路檢
不管怎樣，最終都是要進行盤查程序，但目前已形成一種風氣，被盤查的瞧不起盤查的，盤查仔更沒心盤查，弄不好輕則申誡重則吃官司甚至丟飯碗，那何不乖乖等著月初領薪水？
警察連一般民眾都瞧不起的狀況絕非一天兩天造成，尊嚴都沒有了還打擊個鳥犯罪，每天準時下班才是真的。"
[問卦]哪裡可以買蟑螂？,2021/05/03,15:15:25,https://www.ptt.cc/bbs/Gossiping/M.1620054927.A.8E6.html,eugene147258,Gossiping,15,7,0,"如題

以前只知道水族館有賣蟋蟀
但沒看過人家有賣蟑螂的
如果大量購買有沒有折扣啊
買回來的要怎麼養比較好呢
為什麼從事地下生意的人都可以買到千奇百怪的東西

"
[問卦]碰到蟑螂要洗幾次,2021/05/03,15:20:10,https://www.ptt.cc/bbs/Gossiping/M.1620055213.A.CB5.html,tommyslame,Gossiping,5,2,0,"小妹我摸到一隻蟑螂就要用洗手乳洗一分鐘的手

如果一次碰到一千隻蟑螂要洗幾次

有迷有八卦
"
[問卦]被潑蟑螂心裡陰影有多大？,2021/05/03,15:29:06,https://www.ptt.cc/bbs/Gossiping/M.1620055748.A.F79.html,Kay731,Gossiping,23,19,0,"之前有一個女生被潑塞,

我覺得非常可憐，洗都洗不乾淨，現在又有被潑蟑螂的，

心裡陰影有多大呢？

有沒有八卦

Sent from
BePTT
on my Google Pixel 3a
"
[問卦]哪裡買的到上千隻蟑螂阿?,2021/05/03,15:30:36,https://www.ptt.cc/bbs/Gossiping/M.1620055838.A.9F9.html,Beanoodle,Gossiping,22,9,0,"大家安安

乳提

蟑螂我看過

但上千隻蟑螂我還沒看過

哪裡可以買的到上千隻蟑螂阿?
"
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,15:37:33,https://www.ptt.cc/bbs/Gossiping/M.1620056255.A.866.html,yangzy,Gossiping,6,1,0,"很明顯在一家餐廳放置蟑螂.就是要讓餐廳衛生
被客人質疑然後生意做不下去，因此研判可能
店家有跟同業不合
"
[問卦]放生蟑螂有什麼罪嗎？,2021/05/03,15:45:58,https://www.ptt.cc/bbs/Gossiping/M.1620056760.A.DCD.html,waymayday,Gossiping,10,5,0,"都有人放生魚苗 蛇歐都沒怎樣
放生蟑螂怎麼就罪大惡極
蟑螂也很可愛啊
毛毛的毛小孩都可愛
爬來爬去很療癒阿
也不會像狗亂叫咬人
怎麼大家都歧視蟑螂有沒有八卦？

"
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,15:54:45,https://www.ptt.cc/bbs/Gossiping/M.1620057287.A.957.html,andyann,Gossiping,20,8,2,"先不講今天出席的有
北市警察局局長陳嘉昌、
新北市警察局局長黃宗仁、
以及多名北市議員這種排場，

即使是平常，看一下餐廳地點新生北路二段28號的鉅星匯？
那邊也算林森北路獨立國區域說，
能夠在那邊開大餐廳的，背後都有一定實力........

兩個年輕人去那邊丟蟑螂？然後說餐廳糾紛？誰信？
根本是當眾洗臉上新聞讓人難堪而已

沒有背景的正常人去那附近隨便一間比較大的餐廳丟蟑螂看看，
過不久搞不好就失蹤人口或者山上或者海邊才找到

之前四海幫砸松山分局事件來說，
正常老百姓去警局拿椅子砸電腦踹桌子看看，保證不會被刪除錄影紀錄，
然後還可以找記者上演大和解的畫面
應該是被銬上手銬現行犯關起來了.......
所以應該是背後有山才能讓警察吃下..........

這次餐廳事件則是更扯，
在那邊開大餐廳肯定背後都有一定實力了，
今天又是新北、台北兩邊警察局長都出席，還有北市議員也在的場合(黑白都要賣面子)
在那個場合丟蟑螂，還準備這麼多蟑螂，那根本就是預謀事前有計劃
實在想不到這背後靠山要有多大才能這樣？

現在首先應該要留意的是，
所有附近監視器(不只街道，還有會看到逃跑的店家)
都要趕快備份，不然又發生同時停電看不到紀錄.........
那就追不到背後勢力

如果最後又是看到兩個年輕人跟餐廳業者握手和解的結局............
那就真的太扯了...........

對了，很好奇

之前四海幫砸松山警局，警察刪紀錄上演大和解
北聯幫趙公子橫行北投，且在北投警局爽特權還能拍照炫耀，警察無法解釋

這次是輪到哪個幫派了？
這次看來更威，
讓新北、台北警局長難看就算了(警察已經被瞧不起)，
居然不怕林森北那邊的地下勢力？
還是說要搶地盤？都不怕後續引發火拼？在警察面前這樣警告威脅？
"
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,15:59:27,https://www.ptt.cc/bbs/Gossiping/M.1620057570.A.5C6.html,songgood,Gossiping,2,1,0,"可惜場上沒有好奇五先生
如果有好奇五先生
在多蟑螂
對他來講
不過是個實驗品
可惜沒有邀請他
美洲大鐮
又可以拿來實驗了
讚讚讚"
[新聞]快訊／局長餐會遭砸蟑螂示威警政署震怒,2021/05/03,16:06:42,https://www.ptt.cc/bbs/Gossiping/M.1620058004.A.142.html,godofsex,Gossiping,859,527,88,"1.媒體來源:

ETtoday

2.記者署名:

記者張君豪／台北報導

3.完整新聞標題:

快訊／局長餐會遭砸蟑螂示威　「警政署震怒」通令嚴辦！刑事局支援

4.完整新聞內文:
https://i.imgur.com/ueyCcPk.jpg
▲陳嘉昌出席警餐會，遭砸千隻蟑螂。（圖／記者黃彥傑攝）

對於台北市警察局長陳嘉昌3日晚間出席中山區大安區臥龍義刑中隊長交接餐敘，卻遭兩
名黑衣人持兩大袋蟑螂潑灑嗆聲，現場除市警局長陳嘉昌外，還包含新北市警察局長黃宗
仁，以及大安警分局官警、國民黨台北市黨部主委黃呂錦茹、國民黨立委蔣萬安、跨黨派
的大安文山區議員也有出席，整個現場將近有700人目擊。
https://i.imgur.com/6JJsMVd.jpg
▲大安區臥龍義警中隊交接典禮，遭砸大批蟑螂。（圖／台北市議員王欣儀辦公室提供）

加上黑衣人進入餐廳潑灑蟑螂實屬黑道示威、討債修理被害人專用手法，警政署長深夜知
情後表示警政署將會全力支援台北市警局偵辦，並通令市警局嚴加查辦，並不排除必要時
刑事局加入支援加速辦案進度，務求潑蟑螂示威案件，在最短時間內偵破。

警政署嚴正表示，目前已要求台北市警局，立即查明原委及是否牽涉計畫性、組織性犯罪
，並要求務必嚴查嚴辦，目前刑事警察局也待命準備隨時全力支援偵辦。警政署重申究責
暴力，嚴正執法決心，

5.完整新聞連結 (或短網址):
https://www.ettoday.net/news/20210503/1973661.htm#ixzz6tonZHava
6.備註:

"
Re:[新聞]獨／陳嘉昌出席700人義警餐敘　遭砸上千隻蟑螂滿地竄逃,2021/05/03,16:07:53,https://www.ptt.cc/bbs/Gossiping/M.1620058075.A.8DF.html,shotholisi,Gossiping,7,1,0,"陳家昌台北市警局局長，幹xx的咧！
你要退休，四海幫份子直接騎到頭上！
昨天晚上還故意派人，朝你私下的宴會廳丟千隻蟑螂！
最好一般商家恩怨會幹這種事啦！
中山分局的警察到底是拿四海幫份子多少錢？
中山區轄內，光是林森北路全段、條通地區就占了中山區1/3行政區
這區塊全是色情業不少的地段！
交給警察的油水(規費、紅包錢)還比萬華分局多！
當台北市的警察塑膠的咧！
你媽的想退休想爽，就不掃黑了嗎？
幹！全台灣警察的形象，都被你們台北市全毀了！
你們台北市長、台北市警局長！
真的是下西下緊！幹！"
[問卦]好奇五先生會砸蟑螂嗎?,2021/05/03,16:10:31,https://www.ptt.cc/bbs/Gossiping/M.1620058237.A.CF0.html,cwh0105,Gossiping,6,0,1,"如題啊

肥宅我知道好奇五先生很會玩蟑螂

給蟑螂抽菸

給蟑螂液態氮

送蟑螂上太空...

各種玩法都玩過了

那砸蟑螂呢?

好奇五先生會砸蟑螂嗎?

有沒有相關的八卦?
沒/到
厲害"
Re:[新聞]快訊／局長餐會遭砸蟑螂示威警政署震怒,2021/05/03,16:22:45,https://www.ptt.cc/bbs/Gossiping/M.1620058967.A.8DE.html,floz,Gossiping,31,14,1,"嚴辦？

我等著看要嚴辦什麼

如果是要嚴辦撒蟑螂的人

那我就等著看笑話

撒個蟑螂，根本不是什麼重罪。

八成易科罰金了事。


要嚴辦就要去追查後面的因果來龍去脈

通通講清楚。

如果能做到這樣的嚴辦

那才叫真正的嚴辦
"
[問卦]肥宅敢徒手抓蟑螂有加分嗎？,2021/05/03,16:28:05,https://www.ptt.cc/bbs/Gossiping/M.1620059289.A.EEE.html,tmacfly,Gossiping,8,2,1,"如果有一隻超級大蟑螂出現在女生面前

肥宅快速又精準地將蟑螂抓住

再將牠野放

也解救了女生

這樣子肥宅會不會在女生心目中塑造一種

既英雄救美又愛護小動物的形象呢？

-
Sent from JPTT on my Google Pixel 5.
"
Re:[新聞]快訊／局長餐會遭砸蟑螂示威警政署震怒,2021/05/03,16:39:06,https://www.ptt.cc/bbs/Gossiping/M.1620059948.A.CE4.html,losewind,Gossiping,31,16,2,"丟蟑螂當然是沒什麼罪啦

只是黑道這次搞這齣太好笑了

警察現在應該會針對黑道利益去掃

如果警察真的有種要跟黑道幹的話啦

最近黃賭最好不要去碰...

半套全套電子遊藝場

應該會被清一波

這兩個小弟應該在道上會飛天了


"
[問卦]抓1000隻蟑螂分給700個警察抓,2021/05/03,16:41:45,https://www.ptt.cc/bbs/Gossiping/M.1620060108.A.984.html,Alaba,Gossiping,7,7,0,"一個警察要抓幾隻蟑螂，又會剩幾隻蟑螂？

又如果警察很勤勞，每人都想抓2隻，又有多少警察會因此抓不到蟑螂？

最後，抓不到蟑螂是誰的問題？
-
Sent from JPTT on my iPhone
"
Re:[新聞]快訊／局長餐會遭砸蟑螂示威警政署震怒,2021/05/03,16:43:23,https://www.ptt.cc/bbs/Gossiping/M.1620060206.A.FB4.html,ilw4e,Gossiping,15,5,1,"https://www.facebook.com/watch/?v=150413620365702
不能辦阿，警政署內政部管的，上面才有新聞內政部長跟黑
道家同桌開心聚餐，黨的發言人女房東也一起。你要辦黑道
是得罪長官得罪黨，是跟自己的仕途過不去吧

最後八成就是查無其他不法謝謝指教，沒有幕後主使，黑衣
人只是自己挾怨去丟蟑螂，沒事兒，反正丟蟑螂也不是甚麼
重罪
"
